MCAT Name,Unit,Unit wise Min Price,Unit wise Max Price,Most Common Price 1,Most Common Price 2,Most Common Price 3,ISQ Name,ISQ Options,ISQ Min Price,ISQ Max Price
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Usage/Application,homes,400.0,400.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Usage/Application,any,25.0,25.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Usage/Application,Daily Iron,190.0,190.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Pack Type,Box pack,350.0,350.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Pack Type,box,400.0,400.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Pack Type,any,25.0,25.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Pack Type,1,190.0,240.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Coating,Non stick coting,350.0,350.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Features,Automatic Iron,190.0,190.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Features,Automatic Dry Iron,240.0,240.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Power,12 V DC,1500.0,1500.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Power,220 W,2599.0,2599.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Power,750,350.0,350.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Type,any,25.0,25.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Type,Parker,350.0,350.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Type,SOLAR ELECTRIC IRON,1500.0,1500.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Type,Dry Iron,190.0,240.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Type,Light waight,265.0,265.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Color,WHITE,1500.0,1500.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Color,White&grey,350.0,350.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Weight,any,25.0,25.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Model Name,CARA,400.0,400.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Model Name,any,25.0,25.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Brand,any,25.0,25.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Brand,Parkar,350.0,350.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Brand,Other,1500.0,1500.0
Electric Irons,Unit,25.0,350.0,350.0,25.0,240.0,Brand,Innovare,2599.0,2599.0
Electric Irons,Kilogram,8.0,8.0,8.0,NULL,NULL,Brand,MDS,57.0,57.0
Electric Irons,Kilogram,8.0,8.0,8.0,NULL,NULL,Brand,Gm enterprises,8.0,8.0
Electric Irons,Kilogram,8.0,8.0,8.0,NULL,NULL,Color,Black,8.0,8.0
Electric Irons,Kilogram,8.0,8.0,8.0,NULL,NULL,Power,Heavy weight powder,8.0,8.0
Electric Irons,Kilogram,8.0,8.0,8.0,NULL,NULL,Packaging Type,35 kg bags,8.0,8.0
Electric Irons,Set,1800.0,1800.0,1800.0,NULL,NULL,Brand,Silver Stear,1800.0,1800.0
Electric Irons,Set,1800.0,1800.0,1800.0,NULL,NULL,Color,Black,1800.0,1800.0
Electric Irons,Set,1800.0,1800.0,1800.0,NULL,NULL,Type,Electric,1.0,1.0
Electric Irons,Set,1800.0,1800.0,1800.0,NULL,NULL,Power,220V,1800.0,1800.0
Electric Irons,Carton,380.0,380.0,380.0,NULL,NULL,Coating,Iorn,380.0,380.0
Electric Irons,Carton,380.0,380.0,380.0,NULL,NULL,Features,Automatic  light weight,380.0,380.0
Electric Irons,Carton,380.0,380.0,380.0,NULL,NULL,Type,Warrnty periode mai replace product,380.0,380.0
Electric Irons,Carton,380.0,380.0,380.0,NULL,NULL,Power,200-220,380.0,380.0
Electric Irons,Carton,380.0,380.0,380.0,NULL,NULL,Color,Many,380.0,380.0
Electric Irons,Carton,380.0,380.0,380.0,NULL,NULL,Brand,Summer ddr,380.0,380.0
Electric Irons,Dozen,400.0,400.0,400.0,NULL,NULL,Pack Type,12,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Ironing,290.0,290.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,any,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Ironing Cloths,230.0,230.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,IRON,350.0,575.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Residential / Commercial,450.0,450.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Daily Use,190.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Daily use clothing,310.0,310.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,"Military,Dry cleaners,Boutiques",2200.0,2200.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Dress Straighter,330.0,330.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,IRON CLOTHS,275.0,275.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Clothes,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Cloth Iron,225.0,330.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,steam ironing,5600.0,5600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,iron,1080.0,1080.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Domestic,420.0,600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Industry,3000.0,3000.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,Home,365.0,650.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,home,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,DRY IRON,365.0,365.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,HOUSE HOLD,195.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,HOUSEHOLD,565.0,565.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Usage/Application,ironing,310.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Pack Type,Laminated,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Pack Type,1,190.0,260.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Pack Type,box,345.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Pack Type,any,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Pack Type,12 pcs,450.0,450.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Pack Type,BOX,195.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Pack Type,12PC PER BOX,565.0,565.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Pack Type,24 PC MASTER CARTOON,365.0,365.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Pack Type,Box Type,265.0,265.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Pack Type,Box,225.0,1150.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Coating,Gold Dupont Coating,525.0,525.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Coating,American Heritage Non Stick Coating,420.0,510.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Coating,PTFE SOLE PLATE,336.0,336.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Coating,Non Stick,265.0,265.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Coating,Non Stick Surface Coating,450.0,450.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Features,Automatic Iron,260.0,310.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Features,Light Weight and Compact,265.0,265.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Features,Automatic Dry Iron,190.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Features,Ergonomic design and Light weight with instant heating,399.0,399.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Features,Automatic Electric Iron,310.0,310.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Features,Automatic Dry iron,195.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Features,"Adjustable Swivel Cord,Non Stick Sole Plate",225.0,225.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Features,Non Stick Plate,1350.0,1350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,600 watt 10 pond,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,1350W,5600.0,5600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,220 V,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,1000W,800.0,800.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,1000 - 1250 W,300.0,300.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,750W,195.0,295.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,1250 W,1350.0,2000.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,450 watt 8 pond,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,450- 1500 W,350.9,350.9
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,600 W - 1000 W,195.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,75W,750.0,750.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,1200 watt,1080.0,1080.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,750 W,260.0,600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,750w,295.0,345.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,750 - 1250 W,850.21,850.21
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,240 V,450.0,450.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,1000 W,350.0,775.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,750,190.0,190.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,240,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,1200 W,399.0,1015.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Power,950 Watt,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,INDUSTRIAL AUTOMATIC,2200.0,2200.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Electric,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,any,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Light Weight Dry Iron,270.0,270.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Light Weight Electric Iron,900.0,1110.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Iron,450.0,450.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Non automatic Electric Iron,350.9,350.9
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,ELECTRIC IRON,195.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Light Weight,265.0,265.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Portable iron machine,375.0,375.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Dry electric iron,300.0,300.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Electric Dry Iron,525.0,525.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Steam,1015.0,1015.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Light weight,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Dry Electric Iron,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Industrial Iron,2000.0,2000.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Dry Iron,190.0,650.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Blue Sapphire,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,iron,210.0,210.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Dry,310.0,310.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Automatic Dry Heavy Weight Electric Iron,320.0,320.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Electric Iron,350.0,1150.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,Majesty Model,260.0,260.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Type,DRY IRON,336.0,336.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Iron Type,Steam,1015.0,1015.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Iron Type,standing iron,5600.0,5600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Black Golden,310.0,310.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Yellow,525.0,525.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Purple,399.0,399.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Blue,190.0,190.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Pink,190.0,260.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,White & Purple,510.0,510.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,White,430.0,650.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Black & Grey,420.0,420.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Red,195.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,silver and black,345.0,345.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Multi,450.0,450.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Customize,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,"white,red,green,yellow",350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,BLACK MATT FINISH HANDLE,336.0,336.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,"White, Violet",285.0,285.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,grey,5600.0,5600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,DIFFERENT TYPES,195.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Orange,190.0,190.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,"White,Ivory",775.0,775.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Pink & White,330.0,330.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,WHITE HANDLE,750.0,750.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,all colors available,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Color,Multicolor,280.0,280.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Weight,Upto 1 Kg,230.0,285.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Weight,any,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Weight,1.5 Kg,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Weight,200-500g,260.0,260.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Weight,with paking 2 kg.,425.0,425.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Weight,Upto 899 g,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Weight,750grams,300.0,300.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Weight,370 gms,450.0,450.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Weight,500 GM,300.0,300.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Steelbird,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,any,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,EL 1601,365.0,365.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,EI-101,708.0,708.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Fabio/BMW/Audi,270.0,270.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,DI-1,230.0,230.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,IA 17,2200.0,2200.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Baleno,750.0,750.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,OEI-157,600.0,600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Zigma,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Jaguar,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,DI-4,390.0,390.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Plancha,320.0,430.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,DI-2,275.0,275.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,WI0007,505.0,505.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,EUROLEX DRY IRON 1109,399.0,399.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,SDI-07,450.0,450.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,WI0003,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,W10006,325.0,325.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Shine,720.0,720.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Victoria,601.0,601.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,WI0002,550.0,565.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,DI-5,330.0,330.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Libra,425.0,425.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Cool touch,300.0,300.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,WI0001,575.0,575.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Lauren,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,philips,225.0,225.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,MYSTERIYO,300.0,300.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,comfort,1080.0,1080.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Magic,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,Iron L. W,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,6387,180.0,180.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Name,EI-102,692.0,692.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Handle Material,Plastic,290.0,290.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Steamax,5600.0,5600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Havells,650.0,650.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,ORVE,195.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,any,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Comforts,290.0,430.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Orpat,600.0,600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,S magic,990.0,990.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Sonic,250.0,250.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Saynergy,399.0,399.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Ovel,245.0,330.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Usha,250.0,525.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Life Time,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Golden,375.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Hike,190.0,260.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Bajaj,450.0,498.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Resnovae,900.0,1110.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Silverline,550.0,550.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Dayma,250.0,280.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Oster,345.0,345.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Syska,450.0,550.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Plancha,380.0,380.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Philips,600.0,600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Pankul,650.0,650.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Powerpack,375.0,375.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Other,195.0,295.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,othe,210.0,210.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Wellcon,290.0,425.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Polar,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,UNICOR,450.0,450.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Murphy,350.0,600.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,VALKA,390.0,390.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Robell,435.0,550.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Natraj,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,NAITIKSURYA,300.0,300.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,S Magic,601.0,601.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,POWERPACK,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Unique Plus,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,philips,225.0,225.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Everyday,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Black Queen,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Rajshree,230.0,230.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Ajanta,1000.0,1000.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Crysta,260.0,260.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Beandes,590.0,790.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Skyrock,300.0,300.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Crompton,400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Weijie,3000.0,3000.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Priya,45.0,45.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Polycab,425.0,425.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,SALUTE,195.0,195.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,HIKE,310.0,310.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Skylark,270.0,320.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,PENSLA,180.0,180.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Surya,2000.0,2000.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Giri,350.0,350.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Daksh international,225.0,225.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Non automatic iron (press),400.0,400.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Candes,692.0,708.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Deson,1150.0,2000.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Brand,Jusal,399.0,399.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Number,com33,1080.0,1080.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Number,SM 1615,1015.0,1015.0
Electric Irons,Piece,190.0,600.0,250.0,350.0,195.0,Model Number,ST2000,5600.0,5600.0
Electric Irons,Piece(s),702.0,702.0,702.0,NULL,NULL,Brand,CROMPTON,702.0,702.0
Electric Irons,Piece(s),702.0,702.0,702.0,NULL,NULL,Model Name,GREAVES CG-HDC,702.0,702.0
Fire Safety Wear,Number,21500.0,21500.0,21500.0,NULL,NULL,Material,Aluminized,21500.0,21500.0
Fire Safety Wear,Number,21500.0,21500.0,21500.0,NULL,NULL,Available Size,7,21500.0,21500.0
Fire Safety Wear,Unit,4500.0,7500.0,4500.0,7500.0,NULL,Size,Free Size,4500.0,4500.0
Fire Safety Wear,Unit,4500.0,7500.0,4500.0,7500.0,NULL,Model,Back Open Coat,4500.0,4500.0
Fire Safety Wear,Unit,4500.0,7500.0,4500.0,7500.0,NULL,Style,Back open,4500.0,4500.0
Fire Safety Wear,Unit,4500.0,7500.0,4500.0,7500.0,NULL,Style,Full Coat,7500.0,7500.0
Fire Safety Wear,Unit,4500.0,7500.0,4500.0,7500.0,NULL,Brand,NexG Apparels,25000.0,25000.0
Fire Safety Wear,Unit,4500.0,7500.0,4500.0,7500.0,NULL,Material,100 % Cotton,25000.0,25000.0
Fire Safety Wear,Unit,4500.0,7500.0,4500.0,7500.0,NULL,Material,Kevlar,4500.0,7500.0
Fire Safety Wear,Unit,4500.0,7500.0,4500.0,7500.0,NULL,Size/Dimension,Large,4500.0,4500.0
Fire Safety Wear,No(s),1450.0,1450.0,1450.0,NULL,NULL,Usage/Application,Workwear,1450.0,1450.0
